id,name,slug,party_key,party_label,chamber,constituency,photo_url,source_url,active,review_status
dep-59-ion-marcel-ciolacu,Ion-Marcel Ciolacu,ion-marcel-ciolacu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-59-ion-marcel-ciolacu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=59&cam=2&leg=2024,true,approved
dep-320-ion-marcel-vela,Ion-Marcel Vela,ion-marcel-vela,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.11 CARAŞ-SEVERIN,/photos/portraits/dep-320-ion-marcel-vela.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=320&cam=2&leg=2024,true,approved
dep-64-ionel-ciunt,Ionel Ciunt,ionel-ciunt,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.33 SĂLAJ,/photos/portraits/dep-64-ionel-ciunt.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=64&cam=2&leg=2024,true,approved
dep-119-ionel-gheorghe,Ionel Gheorghe,ionel-gheorghe,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.17 DOLJ,/photos/portraits/dep-119-ionel-gheorghe.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=119&cam=2&leg=2024,true,approved
dep-128-ionel-goidescu,Ionel Goidescu,ionel-goidescu,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.8 BRAŞOV,/photos/portraits/dep-128-ionel-goidescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=128&cam=2&leg=2024,true,approved
dep-282-ionel-stancu,Ionel Stancu,ionel-stancu,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-282-ionel-stancu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=282&cam=2&leg=2024,true,approved
dep-31-ionel-ovidiu-bogdan,Ionel-Ovidiu Bogdan,ionel-ovidiu-bogdan,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.26 MARAMUREŞ,/photos/portraits/dep-31-ionel-ovidiu-bogdan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=31&cam=2&leg=2024,true,approved
dep-258-ionelia-florenta-priescu,Ionelia-Florenţa Priescu,ionelia-florenta-priescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.20 GORJ,/photos/portraits/dep-258-ionelia-florenta-priescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=258&cam=2&leg=2024,true,approved
dep-289-ionut-marian-stroe,Ionuţ-Marian Stroe,ionut-marian-stroe,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-289-ionut-marian-stroe.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=289&cam=2&leg=2024,true,approved
dep-158-iosif-florin-jianu,Iosif-Florin Jianu,iosif-florin-jianu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.18 GALAŢI,/photos/portraits/dep-158-iosif-florin-jianu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=158&cam=2&leg=2024,true,approved
dep-284-irina-florentina-stoenica,Irina-Florentina Stoenică,irina-florentina-stoenica,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.17 DOLJ,/photos/portraits/dep-284-irina-florentina-stoenica.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=284&cam=2&leg=2024,true,approved
dep-44-iulian-bulai,Iulian Bulai,iulian-bulai,USR,USR,Camera Deputatilor,circumscriptia electorala nr.29 NEAMŢ,/photos/portraits/dep-44-iulian-bulai.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=44&cam=2&leg=2024,true,approved
dep-214-iulian-alexandru-muraru,Iulian-Alexandru Muraru,iulian-alexandru-muraru,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-214-iulian-alexandru-muraru.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=214&cam=2&leg=2024,true,approved
dep-107-iulius-marian-firczak,Iulius Marian Firczak,iulius-marian-firczak,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-107-iulius-marian-firczak.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=107&cam=2&leg=2024,true,approved
dep-146-iusein-ibram,Iusein Ibram,iusein-ibram,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-146-iusein-ibram.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=146&cam=2&leg=2024,true,approved
dep-165-jozsef-gyorgy-kulcsar-terza,József-György Kulcsár-Terza,jozsef-gyorgy-kulcsar-terza,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.15 COVASNA,/photos/portraits/dep-165-jozsef-gyorgy-kulcsar-terza.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=165&cam=2&leg=2024,true,approved
dep-111-karoly-gal,Károly Gál,karoly-gal,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.15 COVASNA,/photos/portraits/dep-111-karoly-gal.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=111&cam=2&leg=2024,true,approved
dep-166-laszlo-zsolt-ladanyi,László-Zsolt Ladányi,laszlo-zsolt-ladanyi,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.21 HARGHITA,/photos/portraits/dep-166-laszlo-zsolt-ladanyi.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=166&cam=2&leg=2024,true,approved
dep-123-laura-gherasim,Laura Gherasim,laura-gherasim,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.39 VASLUI,/photos/portraits/dep-123-laura-gherasim.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=123&cam=2&leg=2024,true,approved
dep-226-laurentiu-adrian-neculaescu,Laurenţiu Adrian Neculaescu,laurentiu-adrian-neculaescu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.16 DÂMBOVIŢA,/photos/portraits/dep-226-laurentiu-adrian-neculaescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=226&cam=2&leg=2024,true,approved
dep-316-levente-vass,Levente Vass,levente-vass,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.28 MUREŞ,/photos/portraits/dep-316-levente-vass.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=316&cam=2&leg=2024,true,approved
dep-315-lidia-vadim-tudor,Lidia Vadim-Tudor,lidia-vadim-tudor,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-315-lidia-vadim-tudor.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=315&cam=2&leg=2024,true,approved
dep-63-liviu-bogdan-ciuca,Liviu-Bogdan Ciucă,liviu-bogdan-ciuca,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.18 GALAŢI,/photos/portraits/dep-63-liviu-bogdan-ciuca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=63&cam=2&leg=2024,true,approved
dep-209-liviu-ionut-mosteanu,Liviu-Ionuţ Moşteanu,liviu-ionut-mosteanu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.3 ARGEŞ,/photos/portraits/dep-209-liviu-ionut-mosteanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=209&cam=2&leg=2024,true,approved
dep-176-lorand-balint-magyar,Loránd-Bálint Magyar,lorand-balint-magyar,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.32 SATU-MARE,/photos/portraits/dep-176-lorand-balint-magyar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=176&cam=2&leg=2024,true,approved
dep-30-lucian-nicolae-bode,Lucian Nicolae Bode,lucian-nicolae-bode,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.33 SĂLAJ,/photos/portraits/dep-30-lucian-nicolae-bode.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=30&cam=2&leg=2024,true,approved
dep-261-lucian-florin-puscasu,Lucian-Florin Puşcaşu,lucian-florin-puscasu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.35 SUCEAVA,/photos/portraits/dep-261-lucian-florin-puscasu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=261&cam=2&leg=2024,true,approved
dep-32-lucian-gabriel-bogdanel,Lucian-Gabriel Bogdănel,lucian-gabriel-bogdanel,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-32-lucian-gabriel-bogdanel.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=32&cam=2&leg=2024,true,approved
dep-207-lucian-ioan-titus-morar,Lucian-Ioan-Titus Morar,lucian-ioan-titus-morar,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.26 MARAMUREŞ,/photos/portraits/dep-207-lucian-ioan-titus-morar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=207&cam=2&leg=2024,true,approved
dep-10-lucian-nicolae-andrusca,Lucian-Nicolae Andruşcă,lucian-nicolae-andrusca,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.16 DÂMBOVIŢA,/photos/portraits/dep-10-lucian-nicolae-andrusca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=10&cam=2&leg=2024,true,approved
dep-52-maria-cernit,Maria Cernit,maria-cernit,POT,POT,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-52-maria-cernit.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=52&cam=2&leg=2024,true,approved
dep-84-marian-crusoveanu,Marian Cruşoveanu,marian-crusoveanu,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-84-marian-crusoveanu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=84&cam=2&leg=2024,true,approved
dep-196-marian-mina,Marian Mina,marian-mina,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.19 GIURGIU,/photos/portraits/dep-196-marian-mina.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=196&cam=2&leg=2024,true,approved
dep-222-marian-neacsu,Marian Neacşu,marian-neacsu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-222-marian-neacsu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=222&cam=2&leg=2024,true,approved
dep-318-mariana-varga,Mariana Vârgă,mariana-varga,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-318-mariana-varga.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=318&cam=2&leg=2024,true,approved
dep-253-maricel-popa,Maricel Popa,maricel-popa,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-253-maricel-popa.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=253&cam=2&leg=2024,true,approved
dep-243-marilen-gabriel-pirtea,Marilen - Gabriel Pirtea,marilen-gabriel-pirtea,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.37 TIMIŞ,/photos/portraits/dep-243-marilen-gabriel-pirtea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=243&cam=2&leg=2024,true,approved
dep-156-marius-adrian-isac,Marius-Adrian Isac,marius-adrian-isac,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.11 CARAŞ-SEVERIN,/photos/portraits/dep-156-marius-adrian-isac.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=156&cam=2&leg=2024,true,approved
dep-42-marius-constantin-budai,Marius-Constantin Budăi,marius-constantin-budai,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.7 BOTOŞANI,/photos/portraits/dep-42-marius-constantin-budai.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=42&cam=2&leg=2024,true,approved
dep-45-marius-felix-bulearca,Marius-Felix Bulearcă,marius-felix-bulearca,USR,USR,Camera Deputatilor,circumscriptia electorala nr.31 PRAHOVA,/photos/portraits/dep-45-marius-felix-bulearca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=45&cam=2&leg=2024,true,approved
dep-145-marius-ionel-iancu,Marius-Ionel Iancu,marius-ionel-iancu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.30 OLT,/photos/portraits/dep-145-marius-ionel-iancu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=145&cam=2&leg=2024,true,approved
dep-4-marius-nicolae-alecsandru,Marius-Nicolae Alecsandru,marius-nicolae-alecsandru,USR,USR,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-4-marius-nicolae-alecsandru.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=4&cam=2&leg=2024,true,approved
dep-103-madalin-laurentiu-faget,Mădălin-Laurenţiu Făget,madalin-laurentiu-faget,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-103-madalin-laurentiu-faget.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=103&cam=2&leg=2024,true,approved
dep-88-mihai-culeafa,Mihai Culeafă,mihai-culeafa,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.27 MEHEDINŢI,/photos/portraits/dep-88-mihai-culeafa.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=88&cam=2&leg=2024,true,approved
dep-327-mihai-weber,Mihai Weber,mihai-weber,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.20 GORJ,/photos/portraits/dep-327-mihai-weber.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=327&cam=2&leg=2024,true,approved
dep-100-mihai-adrian-enache,Mihai-Adrian Enache,mihai-adrian-enache,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-100-mihai-adrian-enache.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=100&cam=2&leg=2024,true,approved
dep-312-mihai-adrian-tiu,Mihai-Adrian Ţiu,mihai-adrian-tiu,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.30 OLT,/photos/portraits/dep-312-mihai-adrian-tiu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=312&cam=2&leg=2024,true,approved
dep-227-mihai-bogdan-negoescu,Mihai-Bogdan Negoescu,mihai-bogdan-negoescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.37 TIMIŞ,/photos/portraits/dep-227-mihai-bogdan-negoescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=227&cam=2&leg=2024,true,approved
dep-36-mihai-catalin-botez,Mihai-Cătălin Botez,mihai-catalin-botez,USR,USR,Camera Deputatilor,circumscriptia electorala nr.39 VASLUI,/photos/portraits/dep-36-mihai-catalin-botez.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=36&cam=2&leg=2024,true,approved
dep-120-mihai-claudiu-gheorghe,Mihai-Claudiu Gheorghe,mihai-claudiu-gheorghe,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.12 CĂLĂRAŞI,/photos/portraits/dep-120-mihai-claudiu-gheorghe.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=120&cam=2&leg=2024,true,approved
dep-238-mihai-cosmin-pascariu,Mihai-Cosmin Pascariu,mihai-cosmin-pascariu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.2 ARAD,/photos/portraits/dep-238-mihai-cosmin-pascariu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=238&cam=2&leg=2024,true,approved
dep-106-mihai-viorel-fifor,Mihai-Viorel Fifor,mihai-viorel-fifor,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.2 ARAD,/photos/portraits/dep-106-mihai-viorel-fifor.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=106&cam=2&leg=2024,true,approved
dep-104-mircea-fechet,Mircea Fechet,mircea-fechet,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-104-mircea-fechet.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=104&cam=2&leg=2024,true,approved
dep-272-mircea-rosca,Mircea Roşca,mircea-rosca,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.31 PRAHOVA,/photos/portraits/dep-272-mircea-rosca.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=272&cam=2&leg=2024,true,approved
dep-130-mircea-vasile-govor,Mircea-Vasile Govor,mircea-vasile-govor,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.32 SATU-MARE,/photos/portraits/dep-130-mircea-vasile-govor.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=130&cam=2&leg=2024,true,approved
dep-1-mirela-elena-adomnicai,Mirela Elena Adomnicăi,mirela-elena-adomnicai,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.35 SUCEAVA,/photos/portraits/dep-1-mirela-elena-adomnicai.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=1&cam=2&leg=2024,true,approved
dep-109-mirela-furtuna,Mirela Furtună,mirela-furtuna,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-109-mirela-furtuna.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=109&cam=2&leg=2024,true,approved
dep-184-mirela-florenta-matichescu,Mirela-Florenţa Matichescu,mirela-florenta-matichescu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-184-mirela-florenta-matichescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=184&cam=2&leg=2024,true,approved
dep-186-mitica-marius-margarit,Mitică-Marius Mărgărit,mitica-marius-margarit,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.18 GALAŢI,/photos/portraits/dep-186-mitica-marius-margarit.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=186&cam=2&leg=2024,true,approved
dep-212-mohammad-murad,Mohammad Murad,mohammad-murad,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.14 CONSTANŢA,/photos/portraits/dep-212-mohammad-murad.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=212&cam=2&leg=2024,true,approved
dep-144-monica-iagar,Monica Iagăr,monica-iagar,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.32 SATU-MARE,/photos/portraits/dep-144-monica-iagar.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=144&cam=2&leg=2024,true,approved
dep-150-monica-ionescu,Monica Ionescu,monica-ionescu,NEAFILIATI,Neafiliati,Camera Deputatilor,circumscriptia electorala nr.29 NEAMŢ,/photos/portraits/dep-150-monica-ionescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=150&cam=2&leg=2024,true,approved
dep-26-monica-elena-berescu,Monica-Elena Berescu,monica-elena-berescu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-26-monica-elena-berescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=26&cam=2&leg=2024,true,approved
dep-193-mugur-mihaescu,Mugur Mihăescu,mugur-mihaescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.30 OLT,/photos/portraits/dep-193-mugur-mihaescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=193&cam=2&leg=2024,true,approved
dep-147-natalia-elena-intotero,Natalia-Elena Intotero,natalia-elena-intotero,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.22 HUNEDOARA,/photos/portraits/dep-147-natalia-elena-intotero.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=147&cam=2&leg=2024,true,approved
dep-15-nelu-valentin-badea,Nelu-Valentin Badea,nelu-valentin-badea,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.36 TELEORMAN,/photos/portraits/dep-15-nelu-valentin-badea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=15&cam=2&leg=2024,true,approved
dep-201-nicolae-mindrescu,Nicolae Mîndrescu,nicolae-mindrescu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.40 VÂLCEA,/photos/portraits/dep-201-nicolae-mindrescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=201&cam=2&leg=2024,true,approved
dep-239-nicolae-paun,Nicolae Păun,nicolae-paun,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-239-nicolae-paun.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=239&cam=2&leg=2024,true,approved
dep-18-nicolae-adrian-bara,Nicolae-Adrian Bara,nicolae-adrian-bara,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.1 ALBA,/photos/portraits/dep-18-nicolae-adrian-bara.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=18&cam=2&leg=2024,true,approved
dep-148-nicolae-mirel-ion,Nicolae-Mirel Ion,nicolae-mirel-ion,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.34 SIBIU,/photos/portraits/dep-148-nicolae-mirel-ion.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=148&cam=2&leg=2024,true,approved
dep-241-nicolae-miroslav-petretchi,Nicolae-Miroslav Petreţchi,nicolae-miroslav-petretchi,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-241-nicolae-miroslav-petretchi.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=241&cam=2&leg=2024,true,approved
dep-237-nini-alexandru-pascalini,Nini-Alexandru Pascalini,nini-alexandru-pascalini,SOS,S.O.S.,Camera Deputatilor,circumscriptia electorala nr.4 BACĂU,/photos/portraits/dep-237-nini-alexandru-pascalini.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=237&cam=2&leg=2024,true,approved
dep-213-oana-murariu,Oana Murariu,oana-murariu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-213-oana-murariu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=213&cam=2&leg=2024,true,approved
dep-313-oana-silvia-toiu,Oana-Silvia Ţoiu,oana-silvia-toiu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-313-oana-silvia-toiu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=313&cam=2&leg=2024,true,approved
dep-232-octavian-oprea,Octavian Oprea,octavian-oprea,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-232-octavian-oprea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=232&cam=2&leg=2024,true,approved
dep-291-odon-szabo,Ödön Szabó,odon-szabo,UDMR,UDMR,Camera Deputatilor,circumscriptia electorala nr.5 BIHOR,/photos/portraits/dep-291-odon-szabo.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=291&cam=2&leg=2024,true,approved
dep-83-ognean-cristici,Ognean Crîstici,ognean-cristici,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-83-ognean-cristici.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=83&cam=2&leg=2024,true,approved
dep-112-ovidiu-victor-gant,Ovidiu Victor Ganţ,ovidiu-victor-gant,MINORITATI,Minoritati,Camera Deputatilor,,/photos/portraits/dep-112-ovidiu-victor-gant.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=112&cam=2&leg=2024,true,approved
dep-236-ovidiu-romulus-paraschivescu,Ovidiu-Romulus Paraschivescu,ovidiu-romulus-paraschivescu,USR,USR,Camera Deputatilor,circumscriptia electorala nr.8 BRAŞOV,/photos/portraits/dep-236-ovidiu-romulus-paraschivescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=236&cam=2&leg=2024,true,approved
dep-66-ovidiu-vasile-cimpean,Ovidiu-Vasile Cîmpean,ovidiu-vasile-cimpean,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.13 CLUJ,/photos/portraits/dep-66-ovidiu-vasile-cimpean.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=66&cam=2&leg=2024,true,approved
dep-208-patricia-simina-arina-mos,Patricia-Simina-Arina Moş,patricia-simina-arina-mos,PNL,PNL,Camera Deputatilor,circumscriptia electorala nr.5 BIHOR,/photos/portraits/dep-208-patricia-simina-arina-mos.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=208&cam=2&leg=2024,true,approved
dep-80-paul-claudiu-cotirlet,Paul-Claudiu Cotîrleţ,paul-claudiu-cotirlet,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.29 NEAMŢ,/photos/portraits/dep-80-paul-claudiu-cotirlet.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=80&cam=2&leg=2024,true,approved
dep-262-petre-puscasu,Petre Puşcaşu,petre-puscasu,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.31 PRAHOVA,/photos/portraits/dep-262-petre-puscasu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=262&cam=2&leg=2024,true,approved
dep-223-petre-emanoil-neagu,Petre-Emanoil Neagu,petre-emanoil-neagu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.10 BUZĂU,/photos/portraits/dep-223-petre-emanoil-neagu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=223&cam=2&leg=2024,true,approved
dep-177-petre-florin-manole,Petre-Florin Manole,petre-florin-manole,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.42 BUCUREŞTI,/photos/portraits/dep-177-petre-florin-manole.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=177&cam=2&leg=2024,true,approved
dep-71-petru-bogdan-cojocaru,Petru-Bogdan Cojocaru,petru-bogdan-cojocaru,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.24 IAŞI,/photos/portraits/dep-71-petru-bogdan-cojocaru.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=71&cam=2&leg=2024,true,approved
dep-228-petru-gabriel-negrea,Petru-Gabriel Negrea,petru-gabriel-negrea,AUR,AUR,Camera Deputatilor,circumscriptia electorala nr.35 SUCEAVA,/photos/portraits/dep-228-petru-gabriel-negrea.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=228&cam=2&leg=2024,true,approved
dep-140-pollyanna-hanellore-hangan,Pollyanna-Hanellore Hangan,pollyanna-hanellore-hangan,USR,USR,Camera Deputatilor,circumscriptia electorala nr.22 HUNEDOARA,/photos/portraits/dep-140-pollyanna-hanellore-hangan.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=140&cam=2&leg=2024,true,approved
dep-179-radu-marinescu,Radu Marinescu,radu-marinescu,PSD,PSD,Camera Deputatilor,circumscriptia electorala nr.17 DOLJ,/photos/portraits/dep-179-radu-marinescu.jpg,https://www.cdep.ro/ords/pls/parlam/structura2015.mp?idm=179&cam=2&leg=2024,true,approved
